# MEAN_SAMPLE_SIZE = 39955
# TOTAL_GENES = 14974
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Gad1Gad2_Trh.2_23             COVAR   14974     0.020033     0.058734    0.0062317   0.00065417 Neuron_Gad1Gad2_Trh.2_23
Neuron_Gad1Gad2_Igfbp4_Rgs4....      COVAR   14974  -0.00036196   -0.0010139    0.0078722      0.51834 Neuron_Gad1Gad2_Igfbp4_Rgs4.2_24
Neuron_Gad1Gad2_Igfbp4_Adora...      COVAR   14974     0.014917     0.042605    0.0073713     0.021515 Neuron_Gad1Gad2_Igfbp4_Adora1.2_25
Neuron_Gad1Gad2_Tac2.2_3             COVAR   14974     0.024945     0.066668    0.0098832    0.0058078 Neuron_Gad1Gad2_Tac2.2_3
Neuron_Gad1Gad2_Hpcal4.2_4           COVAR   14974     0.018299     0.048984    0.0097131     0.029797 Neuron_Gad1Gad2_Hpcal4.2_4
Neuron_Gad1Gad2_Sst.2_5              COVAR   14974     0.011656     0.032037    0.0089964      0.09757 Neuron_Gad1Gad2_Sst.2_5
Neuron_Gad1Gad2_Satb1.2_6            COVAR   14974     0.030578     0.083786    0.0089663   0.00032532 Neuron_Gad1Gad2_Satb1.2_6
Neuron_Gad1Gad2-Slc17a6_Cbln...      COVAR   14974     0.016152     0.044478    0.0086779     0.031362 Neuron_Gad1Gad2-Slc17a6_Cbln1.2_7
Neuron_Slc17a6_Tcf7l2.2_8            COVAR   14974     0.013546     0.036793    0.0090662     0.067586 Neuron_Slc17a6_Tcf7l2.2_8
Neuron_Slc17a6_Rspo3.2_9             COVAR   14974     0.019975     0.054594    0.0090593     0.013738 Neuron_Slc17a6_Rspo3.2_9
Neuron_Gad1Gad2_Drd1-Nefm.3_1        COVAR   14974     0.018182      0.04913    0.0091306     0.023231 Neuron_Gad1Gad2_Drd1-Nefm.3_1
Neuron_Gad1Gad2_Vipr2.3_10           COVAR   14974    0.0059491     0.017772     0.005498      0.13963 Neuron_Gad1Gad2_Vipr2.3_10
Neuron_Gad1Gad2_Drd1-Pdyn.3_2        COVAR   14974    0.0080198     0.022132    0.0085576      0.17434 Neuron_Gad1Gad2_Drd1-Pdyn.3_2
Neuron_Gad1Gad2_Adora2a.3_3          COVAR   14974     0.013084     0.035511    0.0088346     0.069312 Neuron_Gad1Gad2_Adora2a.3_3
Neuron_Gad1Gad2_Cadm2.3_4            COVAR   14974      0.01411     0.038787    0.0074452      0.02904 Neuron_Gad1Gad2_Cadm2.3_4
Neuron_Gad1Gad2_Drd1-Pde1c.3...      COVAR   14974     0.013663     0.037668    0.0086263     0.056626 Neuron_Gad1Gad2_Drd1-Pde1c.3_5
Neuron_Gad1Gad2_Adora2a-Pde1...      COVAR   14974     0.015521     0.042632    0.0087322     0.037763 Neuron_Gad1Gad2_Adora2a-Pde1c.3_6
Neuron_Gad1Gad2_Sphkap-Tmem2...      COVAR   14974    0.0093327     0.025537    0.0096144      0.16586 Neuron_Gad1Gad2_Sphkap-Tmem255a.3_7
Neuron_Gad1Gad2_Sphkap-Cpne4...      COVAR   14974     0.016539     0.046395    0.0077669     0.016616 Neuron_Gad1Gad2_Sphkap-Cpne4.3_8
Neuron_Gad1Gad2-Th_Adora2a-T...      COVAR   14974     0.012593     0.034356    0.0092925       0.0877 Neuron_Gad1Gad2-Th_Adora2a-Th.3_9
Polydendrocyte_Tnr_Pdgfa-Pik...      COVAR   14974   -0.0015932   -0.0044517    0.0068874      0.59147 Polydendrocyte_Tnr_Pdgfa-Pik3r3.4_1
Polydendrocyte_Tnr_Pdgfa-Tme...      COVAR   14974   -0.0056143    -0.015655    0.0063009      0.81354 Polydendrocyte_Tnr_Pdgfa-Tmem2.4_2
Polydendrocyte_Tnr_Opalin.4_3        COVAR   14974   -0.0027616   -0.0077948    0.0055542      0.69048 Polydendrocyte_Tnr_Opalin.4_3
Polydendrocyte_Tnr_Bmp4.4_4          COVAR   14974   -0.0051356    -0.014326    0.0074001      0.75615 Polydendrocyte_Tnr_Bmp4.4_4
Polydendrocyte_Tnr_Cspg5.4_5         COVAR   14974    0.0089643     0.024617    0.0081063      0.13441 Polydendrocyte_Tnr_Cspg5.4_5
Mitotic_MkI67.4_6                    COVAR   14974   -0.0014793   -0.0048163    0.0035517      0.66148 Mitotic_MkI67.4_6
Polydendrocyte_Tnr_Cyth3.4_7         COVAR   14974   0.00040927    0.0012393     0.003262      0.45008 Polydendrocyte_Tnr_Cyth3.4_7
Astrocyte_Gja1_Gfap.5_1              COVAR   14974   -0.0014095   -0.0036781    0.0074646      0.57488 Astrocyte_Gja1_Gfap.5_1
Astrocyte_Gja1_Crym.5_2              COVAR   14974   -0.0046419    -0.012233    0.0070563      0.74467 Astrocyte_Gja1_Crym.5_2
Ependymal_Ccdc153.6_1                COVAR   14974   -0.0069968    -0.020506    0.0041979      0.95221 Ependymal_Ccdc153.6_1
Endothelial_Stalk_Flt1_Apold...      COVAR   14974    -0.014751    -0.041095    0.0056762      0.99532 Endothelial_Stalk_Flt1_Apold1.7_1
Endothelial_Stalk_Flt1_Cdkn1...      COVAR   14974    -0.014004    -0.038296    0.0059573      0.99062 Endothelial_Stalk_Flt1_Cdkn1c.7_2
Endothelial_Stalk_Flt1_Mgp.7...      COVAR   14974   -0.0084653    -0.023721    0.0053761      0.94232 Endothelial_Stalk_Flt1_Mgp.7_3
Endothelial_Stalk_Flt1_Lcn2....      COVAR   14974    -0.012277    -0.034367    0.0055243      0.98686 Endothelial_Stalk_Flt1_Lcn2.7_4
Endothelial_Stalk_Flt1_Car4....      COVAR   14974     -0.01281     -0.03522    0.0060082      0.98349 Endothelial_Stalk_Flt1_Car4.7_5
Endothelial_Stalk_Flt1_Angpt...      COVAR   14974     -0.01665    -0.045868    0.0059349      0.99748 Endothelial_Stalk_Flt1_Angpt2.7_6
Mural_Rgs5Acta2_Acta2.8_1            COVAR   14974    -0.014266    -0.038712    0.0057787      0.99321 Mural_Rgs5Acta2_Acta2.8_1
Mural_Rgs5Acta2_Kcnj8.8_2            COVAR   14974    -0.012348    -0.036277    0.0049306      0.99386 Mural_Rgs5Acta2_Kcnj8.8_2
Mural_Rgs5Acta2_Lmcd1.8_3            COVAR   14974    -0.010078    -0.030988    0.0039896      0.99423 Mural_Rgs5Acta2_Lmcd1.8_3
Mural_Rgs5Acta2_Rgs5.8_4             COVAR   14974    -0.012061    -0.032975     0.005928      0.97905 Mural_Rgs5Acta2_Rgs5.8_4
Mural_Rgs5Acta2_Pappa2.8_5           COVAR   14974     -0.01041    -0.032721    0.0033362      0.99909 Mural_Rgs5Acta2_Pappa2.8_5
Endothelial_Tip_Dcn_Mgp.9_1          COVAR   14974    -0.015826    -0.045236    0.0051104      0.99902 Endothelial_Tip_Dcn_Mgp.9_1
Endothelial_Tip_Dcn_Col15a1....      COVAR   14974    -0.014059    -0.040482    0.0048897      0.99798 Endothelial_Tip_Dcn_Col15a1.9_2
Endothelial_Tip_Dcn_Ifitm1.9...      COVAR   14974    -0.019023    -0.053993    0.0049007      0.99995 Endothelial_Tip_Dcn_Ifitm1.9_3
