# MEAN_SAMPLE_SIZE = 39955
# TOTAL_GENES = 14974
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Endothelial_Stalk_Flt1_Cdkn2...      COVAR   14974   -0.0063507    -0.017159    0.0055595      0.87333 Endothelial_Stalk_Flt1_Cdkn2b.15_1
Endothelial_Stalk_Flt1_Lcn2....      COVAR   14974   -0.0061245    -0.017331    0.0048273      0.89772 Endothelial_Stalk_Flt1_Lcn2.15_2
Mural_Rgs5Acta2_Cnn1.16_1            COVAR   14974    -0.011165    -0.030106    0.0055535       0.9778 Mural_Rgs5Acta2_Cnn1.16_1
Mural_Rgs5Acta2_Ccnd1.16_2           COVAR   14974    -0.011133    -0.030947    0.0052039      0.98379 Mural_Rgs5Acta2_Ccnd1.16_2
Mural_Rgs5Acta2_Kcnj8.16_3           COVAR   14974    -0.012611    -0.036788    0.0047418      0.99608 Mural_Rgs5Acta2_Kcnj8.16_3
Mural_Rgs5Acta2_Col3a1.16_4          COVAR   14974   -0.0076047    -0.023712    0.0036665      0.98096 Mural_Rgs5Acta2_Col3a1.16_4
Endothelial_Tip_Dcn_Rbp4.17_1        COVAR   14974   -0.0094157    -0.025766    0.0052131      0.96454 Endothelial_Tip_Dcn_Rbp4.17_1
Endothelial_Tip_Dcn_Agt.17_2         COVAR   14974   -0.0090327    -0.026884    0.0037807      0.99155 Endothelial_Tip_Dcn_Agt.17_2
Endothelial_Tip_Dcn_Mgp.17_3         COVAR   14974   -0.0091042    -0.026262    0.0045609      0.97703 Endothelial_Tip_Dcn_Mgp.17_3
Endothelial_Tip_Dcn_Il33.17_4        COVAR   14974   -0.0088349    -0.025929    0.0043339      0.97924 Endothelial_Tip_Dcn_Il33.17_4
Neuron_Slc17a7_Cbln4.2_1             COVAR   14974    0.0082244     0.023362     0.010105      0.20785 Neuron_Slc17a7_Cbln4.2_1
Neuron_Slc17a6_Htr1a.2_2             COVAR   14974   -0.0041033    -0.011683    0.0096467      0.66471 Neuron_Slc17a6_Htr1a.2_2
Neuron_Slc17a6_Nts.2_3               COVAR   14974     0.019588     0.056386    0.0088635     0.013562 Neuron_Slc17a6_Nts.2_3
Neuron_Slc17a6_Nnat.2_4              COVAR   14974    0.0083784     0.024041    0.0094307      0.18717 Neuron_Slc17a6_Nnat.2_4
Neuron_Slc17a6_Nell1.2_5             COVAR   14974     0.010807     0.030018     0.011489      0.17346 Neuron_Slc17a6_Nell1.2_5
Neuron_Slc17a6_Nefm.2_6              COVAR   14974    0.0071759     0.019926     0.011531      0.26687 Neuron_Slc17a6_Nefm.2_6
Neuron_Slc17a6_Grp.2_7               COVAR   14974    0.0025808    0.0071834     0.011178      0.40871 Neuron_Slc17a6_Grp.2_7
Neuron_Slc17a7-Slc17a6_Nxph3...3     COVAR   14974    0.0073377      0.02114    0.0089648      0.20654 Neuron_Slc17a7-Slc17a6_Nxph3-Nts.3_1
Neuron_Slc17a7_Nxph3-Sema3c....      COVAR   14974     0.012043     0.033832     0.011505      0.14762 Neuron_Slc17a7_Nxph3-Sema3c.3_10
Neuron_Slc17a7_Nxph3-Ajap1.3...      COVAR   14974    0.0097623     0.027985    0.0091749      0.14367 Neuron_Slc17a7_Nxph3-Ajap1.3_11
Neuron_Slc17a7-Slc17a6_Nxph3...1     COVAR   14974     0.019223     0.053589     0.010606      0.03496 Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Htr2c.3_2
Neuron_Slc17a7-Slc17a6_Nxph3...2     COVAR   14974     0.016585     0.046381     0.010374     0.054949 Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Kcnh8.3_3
Neuron_Slc17a7_Nxph3-Hpcal1-...2     COVAR   14974    0.0053866     0.016853     0.004949      0.13821 Neuron_Slc17a7_Nxph3-Hpcal1-Tpbg.3_4
Neuron_Slc17a7_Nxph3-Hpcal1-...1     COVAR   14974   -0.0015417   -0.0047067    0.0060527      0.60053 Neuron_Slc17a7_Nxph3-Hpcal1-Fos.3_5
Neuron_Slc17a7_Nxph3-Hpcal-I...      COVAR   14974    0.0030379    0.0084636     0.012149      0.40127 Neuron_Slc17a7_Nxph3-Hpcal-Igfbp4.3_6
Neuron_Slc17a7_Nxph3-Hpcal-K...      COVAR   14974    0.0013688    0.0038205     0.011576      0.45294 Neuron_Slc17a7_Nxph3-Hpcal-Krt12.3_7
Neuron_Slc17a7_Nxph3-Cplx3-H...      COVAR   14974     0.012574     0.035587    0.0098096     0.099972 Neuron_Slc17a7_Nxph3-Cplx3-Hs6st2.3_8
Neuron_Slc17a7_Nxph3-Cplx3-P...      COVAR   14974     0.024595     0.071518    0.0074784   0.00050431 Neuron_Slc17a7_Nxph3-Cplx3-Pappa2.3_9
Neuron_Slc17a7_C1ql2-Cck.4_1         COVAR   14974    -0.023787    -0.066068     0.010929      0.98523 Neuron_Slc17a7_C1ql2-Cck.4_1
Neuron_Slc17a7_C1ql2-Penk.4_2        COVAR   14974    -0.023303    -0.064727     0.011113      0.98199 Neuron_Slc17a7_C1ql2-Penk.4_2
Neuron_Slc17a7_Fibcd1-Lypd1....      COVAR   14974     0.010575     0.029436     0.012719      0.20287 Neuron_Slc17a7_Fibcd1-Lypd1.5_1
Neuron_Slc17a7_Reln.5_10             COVAR   14974     0.016127     0.046632    0.0077351     0.018547 Neuron_Slc17a7_Reln.5_10
Neuron_Slc17a7_Cbln1-Gpr88.5...      COVAR   14974        0.019      0.05258     0.011521     0.049569 Neuron_Slc17a7_Cbln1-Gpr88.5_11
Neuron_Slc17a7_Cbln1-Trps1.5...      COVAR   14974    0.0051787     0.014808    0.0090186      0.28291 Neuron_Slc17a7_Cbln1-Trps1.5_12
Neuron_Slc17a7_Ptgfr.5_13            COVAR   14974     0.018991     0.056632    0.0068925    0.0029348 Neuron_Slc17a7_Ptgfr.5_13
Neuron_Slc17a7_Fezf2-Efna5.5...      COVAR   14974     0.035748     0.098785     0.011398   0.00085722 Neuron_Slc17a7_Fezf2-Efna5.5_14
Neuron_Slc17a7_Fezf2-Rxfp1.5...      COVAR   14974     0.031396     0.087787     0.010201     0.001045 Neuron_Slc17a7_Fezf2-Rxfp1.5_15
Neuron_Slc17a7_Fibcd1-Nrip3....      COVAR   14974    0.0076688     0.021484     0.011473      0.25193 Neuron_Slc17a7_Fibcd1-Nrip3.5_2
Neuron_Slc17a7_Fibcd1-Nptx2....      COVAR   14974    0.0096559     0.026856     0.011934      0.20922 Neuron_Slc17a7_Fibcd1-Nptx2.5_3
Neuron_Slc17a7_Fibcd1-Kitl.5...      COVAR   14974     0.018155     0.050559     0.011586     0.058561 Neuron_Slc17a7_Fibcd1-Kitl.5_4
Neuron_Slc17a7_Fibcd1-Grm5.5...      COVAR   14974    0.0078224     0.022264    0.0071701      0.13765 Neuron_Slc17a7_Fibcd1-Grm5.5_5
Neuron_Slc17a7_Dcn-Pou3f1.5_6        COVAR   14974     0.015568     0.043075     0.012725       0.1106 Neuron_Slc17a7_Dcn-Pou3f1.5_6
Neuron_Slc17a7_FIbcd1-Inhba....      COVAR   14974     0.016833     0.046894     0.011794     0.076769 Neuron_Slc17a7_FIbcd1-Inhba.5_7
Neuron_Slc17a7_Fibcd1-Fos.5_8        COVAR   14974     0.009792     0.027751      0.01068      0.17962 Neuron_Slc17a7_Fibcd1-Fos.5_8
Neuron_Slc17a7_Dcn-Camk2d.5_9        COVAR   14974     0.014128     0.039491    0.0099113     0.077023 Neuron_Slc17a7_Dcn-Camk2d.5_9
Neuron_Slc17a7_Pvrl3-Nos1.6_1        COVAR   14974   -0.0014359    -0.003967      0.01187      0.54814 Neuron_Slc17a7_Pvrl3-Nos1.6_1
Neuron_Slc17a7_Pvrl3-Grm5.6_2        COVAR   14974     0.019657     0.054043    0.0088702     0.013349 Neuron_Slc17a7_Pvrl3-Grm5.6_2
Neuron_Slc17a7_Pvrl3-St18.6_3        COVAR   14974   0.00068322    0.0018794     0.010962      0.47515 Neuron_Slc17a7_Pvrl3-St18.6_3
Neuron_Slc17a7_Rgs14.6_4             COVAR   14974    -0.001055     -0.00293     0.009953      0.54221 Neuron_Slc17a7_Rgs14.6_4
Neuron_Slc17a7_Calb2-Vgll3.6...      COVAR   14974    0.0083816     0.023445    0.0093583      0.18523 Neuron_Slc17a7_Calb2-Vgll3.6_5
Neuron_Slc17a7_Calb2-Adcyap1...      COVAR   14974       0.0181     0.049641     0.010583      0.04361 Neuron_Slc17a7_Calb2-Adcyap1.6_6
Neuron_Slc17a7_Pvrl3-Inhba.6...      COVAR   14974    0.0076729     0.021311     0.011029      0.24332 Neuron_Slc17a7_Pvrl3-Inhba.6_7
Neuron_Slc17a7_Pvrl3-Fos.6_8         COVAR   14974   -0.0058458    -0.016463      0.01007      0.71922 Neuron_Slc17a7_Pvrl3-Fos.6_8
Astrocyte_Gja1_Nnat.7_1              COVAR   14974   -0.0025577   -0.0066275    0.0068641      0.64528 Astrocyte_Gja1_Nnat.7_1
Astrocyte_Gja1_Myoc.7_2              COVAR   14974  -0.00097165    -0.002553    0.0065357      0.55909 Astrocyte_Gja1_Myoc.7_2
Astrocyte_Gja1_Fabp7.7_3             COVAR   14974   -0.0031972   -0.0086649    0.0062228      0.69629 Astrocyte_Gja1_Fabp7.7_3
Oligodendrocyte_Trf_Plin3.8_1        COVAR   14974    0.0015988    0.0042948    0.0064239      0.40173 Oligodendrocyte_Trf_Plin3.8_1
Oligodendrocyte_Trf_Ndrg2.8_2        COVAR   14974    0.0019241    0.0051943    0.0064929      0.38349 Oligodendrocyte_Trf_Ndrg2.8_2
Oligodendrocyte_Trf_Il33.8_3         COVAR   14974    0.0034711    0.0091926    0.0069698      0.30924 Oligodendrocyte_Trf_Il33.8_3
Oligodendrocyte_Trf_Man1a.8_4        COVAR   14974    0.0039659     0.010682    0.0064615      0.26969 Oligodendrocyte_Trf_Man1a.8_4
Oligodendrocyte_Trf_Ctps.8_5         COVAR   14974   -0.0031086   -0.0091983    0.0042801      0.76617 Oligodendrocyte_Trf_Ctps.8_5
Polydendrocyte_Tnr_Pdgfa.9_1         COVAR   14974   -0.0012806   -0.0035536    0.0063402      0.58003 Polydendrocyte_Tnr_Pdgfa.9_1
Polydendrocyte_Tnr_Bmp4.9_2          COVAR   14974   -0.0075107    -0.021506    0.0063271      0.88239 Polydendrocyte_Tnr_Bmp4.9_2
Polydendrocyte_Tnr_Cspg5.9_3         COVAR   14974    -0.003053   -0.0084936    0.0072737      0.66265 Polydendrocyte_Tnr_Cspg5.9_3
Polydendrocyte_Tnr_Ptprz1.9_4        COVAR   14974    0.0052293     0.014673    0.0070328      0.22858 Polydendrocyte_Tnr_Ptprz1.9_4
