# MEAN_SAMPLE_SIZE = 39955
# TOTAL_GENES = 14974
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Endothelial_Tip_Dcn_Inmt.14_5       COVAR   14974   -0.0074058     -0.02287    0.0038757      0.97198 Endothelial_Tip_Dcn_Inmt.14_5
Neuron_Gad1Gad2_Sst-Chodl.2_1       COVAR   14974    0.0061763     0.017576    0.0073151      0.19925 Neuron_Gad1Gad2_Sst-Chodl.2_1
Neuron_Gad1Gad2-Th_Nr4a2.2_10       COVAR   14974      0.01023     0.028555    0.0087906      0.12228 Neuron_Gad1Gad2-Th_Nr4a2.2_10
Neuron_Gad1Gad2_Sst-Pdyn.2_2        COVAR   14974    0.0060636     0.016714    0.0096092      0.26402 Neuron_Gad1Gad2_Sst-Pdyn.2_2
Neuron_Gad1Gad2_Sst-Calb2.2_3       COVAR   14974     0.014221     0.040108    0.0089148     0.055342 Neuron_Gad1Gad2_Sst-Calb2.2_3
Neuron_Gad1Gad2_Sst-Crh.2_4         COVAR   14974    0.0086863     0.024012    0.0099203      0.19063 Neuron_Gad1Gad2_Sst-Crh.2_4
Neuron_Gad1Gad2_Sst-Nr2f2.2_5       COVAR   14974     0.013418      0.03736    0.0094836     0.078565 Neuron_Gad1Gad2_Sst-Nr2f2.2_5
Neuron_Gad1Gad2_Pvalb-Unc5b....     COVAR   14974     0.014219     0.040879     0.007489     0.028814 Neuron_Gad1Gad2_Pvalb-Unc5b.2_6
Neuron_Gad1Gad2_Pvalb.2_7           COVAR   14974     0.028954     0.079467      0.01014    0.0021528 Neuron_Gad1Gad2_Pvalb.2_7
Neuron_Gad1Gad2_Pvalb-Nefm.2...     COVAR   14974     0.019518     0.053495    0.0094053     0.018993 Neuron_Gad1Gad2_Pvalb-Nefm.2_8
Neuron_Gad1Gad2_Pvalb-Necab1...     COVAR   14974     0.021991     0.060038     0.010361     0.016907 Neuron_Gad1Gad2_Pvalb-Necab1.2_9
Neuron_Slc17a7_Syt6-Sema5a.3...     COVAR   14974     0.014798     0.040619     0.012091       0.1105 Neuron_Slc17a7_Syt6-Sema5a.3_1
Neuron_Slc17a7-Slc17a8_Syt6-...     COVAR   14974     0.025486     0.070888     0.010646    0.0083418 Neuron_Slc17a7-Slc17a8_Syt6-Cplx3.3_10
Neuron_Slc17a7_Syt6-Bdnf.3_11       COVAR   14974    0.0055978     0.016213    0.0081193      0.24528 Neuron_Slc17a7_Syt6-Bdnf.3_11
Neuron_Slc17a7_Syt6-Kit.3_12        COVAR   14974     0.011489     0.031777     0.012236      0.17388 Neuron_Slc17a7_Syt6-Kit.3_12
Neuron_Slc17a7_Syt6-Fos.3_13        COVAR   14974    0.0063375     0.017682     0.011264      0.28685 Neuron_Slc17a7_Syt6-Fos.3_13
Neuron_Slc17a7_Syt6-Etv1.3_2        COVAR   14974    0.0044675     0.012607     0.010463       0.3347 Neuron_Slc17a7_Syt6-Etv1.3_2
Neuron_Slc17a7_Syt6-Efna5.3_3       COVAR   14974     0.010446     0.028673     0.012139      0.19475 Neuron_Slc17a7_Syt6-Efna5.3_3
Neuron_Slc17a7_Syt6-Cyp26b1....     COVAR   14974     0.017817      0.04912     0.011853       0.0664 Neuron_Slc17a7_Syt6-Cyp26b1.3_4
Neuron_Slc17a7_Syt6-Slc30a3....     COVAR   14974     0.020002     0.055092     0.011232     0.037491 Neuron_Slc17a7_Syt6-Slc30a3.3_5
Neuron_Slc17a7_Syt6-Slc24a2....     COVAR   14974     0.016655     0.046497     0.008387      0.02354 Neuron_Slc17a7_Syt6-Slc24a2.3_6
Neuron_Slc17a7_Syt6-Lypd1.3_7       COVAR   14974     0.012121     0.033349      0.01199      0.15602 Neuron_Slc17a7_Syt6-Lypd1.3_7
NeuronSlc17a7-Slc17a6_Syt6-N...     COVAR   14974    0.0053605     0.014817      0.01196      0.32701 NeuronSlc17a7-Slc17a6_Syt6-Nnat.3_8
Neuron_Slc17a7_Syt6-Sema3c.3...     COVAR   14974    0.0063636     0.017585      0.01162      0.29197 Neuron_Slc17a7_Syt6-Sema3c.3_9
Neuron_Slc17a6-Slc17a7-Slc17...     COVAR   14974     0.014397     0.039551     0.011982      0.11479 Neuron_Slc17a6-Slc17a7-Slc17a8_Fezf2_Slc17a8.4_1
Neuron_Slc17a6-Slc17a7_Fezf2...     COVAR   14974    0.0048755     0.013866    0.0090464      0.29497 Neuron_Slc17a6-Slc17a7_Fezf2_3110035E14Rik.4_2
Neuron_Slc17a6-Slc17a7_Nr4a2...     COVAR   14974     0.010677     0.029218     0.011418      0.17489 Neuron_Slc17a6-Slc17a7_Nr4a2.5_1
Neuron_Slc17a7_Nptxr-Calb1.6...     COVAR   14974     0.015701     0.042683     0.011701     0.089831 Neuron_Slc17a7_Nptxr-Calb1.6_1
Neuron_Slc17a7_Nptxr-Ndst4.6...     COVAR   14974    0.0040237     0.011098     0.011187      0.35954 Neuron_Slc17a7_Nptxr-Ndst4.6_2
Neuron_Slc17a7-Slc17a6_Nptxr...     COVAR   14974     0.021353     0.058163       0.0121     0.038815 Neuron_Slc17a7-Slc17a6_Nptxr-Rorb.6_3
Neuron_Slc17a7_Nptxr-Deptor....     COVAR   14974     0.013672     0.037245     0.012707      0.14098 Neuron_Slc17a7_Nptxr-Deptor.6_4
Neuron_Slc17a7_Nptxr-Fos.6_5        COVAR   14974    0.0066413      0.01831     0.011167      0.27601 Neuron_Slc17a7_Nptxr-Fos.6_5
Neuron_Slc17a7_Nptxr-Drd1.6_6       COVAR   14974    0.0040269     0.012601    0.0034104      0.11886 Neuron_Slc17a7_Nptxr-Drd1.6_6
Neuron_Slc17a7_Parm1_Ndnf.7_1       COVAR   14974     0.020514     0.056753      0.01078     0.028533 Neuron_Slc17a7_Parm1_Ndnf.7_1
Neuron_Slc17a7_Parm1_Nnat.7_2       COVAR   14974     0.025884     0.072137     0.010565    0.0071495 Neuron_Slc17a7_Parm1_Nnat.7_2
Neuron_Slc17a7_Parm1_Lsamp.7...     COVAR   14974     0.026428     0.072233     0.011801     0.012567 Neuron_Slc17a7_Parm1_Lsamp.7_3
Neuron_Slc17a7_Parm1_Fos.7_4        COVAR   14974   -0.0017901   -0.0054985    0.0054337      0.62909 Neuron_Slc17a7_Parm1_Fos.7_4
Neuron_Slc17a7_Parm1_Cadm2.7...     COVAR   14974     0.013422     0.037398     0.007627     0.039236 Neuron_Slc17a7_Parm1_Cadm2.7_5
Neuron_Slc17a7_Parm1_Nefm.7_6       COVAR   14974     0.022473      0.06125     0.011785      0.02827 Neuron_Slc17a7_Parm1_Nefm.7_6
Neuron_Slc17a7_Parm1_Tshz2.7...     COVAR   14974     0.014548      0.04052    0.0097669     0.068182 Neuron_Slc17a7_Parm1_Tshz2.7_7
Astrocyte_Gja1.8_1                  COVAR   14974   -0.0016063   -0.0041544    0.0075045      0.58474 Astrocyte_Gja1.8_1
Astrocyte_Gja1_Myoc.8_2             COVAR   14974   -0.0027847   -0.0072397    0.0071328      0.65188 Astrocyte_Gja1_Myoc.8_2
Oligodendrocyte_Tnf_Igsf8.9_1       COVAR   14974     0.001954    0.0051438    0.0071895       0.3929 Oligodendrocyte_Tnf_Igsf8.9_1
Oligodendrocyte_Tnf_Igsf8-Ct...     COVAR   14974   2.9309e-05   8.0906e-05    0.0059104      0.49802 Oligodendrocyte_Tnf_Igsf8-Ctps.9_2
Oligodendrocyte_Tnf_Kif5b.9_3       COVAR   14974    0.0015128    0.0039946    0.0074389      0.41943 Oligodendrocyte_Tnf_Kif5b.9_3
Oligodendrocyte_Tnf_Ptgds.9_4       COVAR   14974    0.0025798    0.0067392    0.0078227      0.37078 Oligodendrocyte_Tnf_Ptgds.9_4
Oligodendrocyte_Tnf_Klk6.9_5        COVAR   14974    0.0023497    0.0062525    0.0071494      0.37121 Oligodendrocyte_Tnf_Klk6.9_5
